"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC22A1",7.56754828810645,1.44406189711484,0.672206888511479,2.14824025429514,0.0316946743950052,0.0410859144509808
"PTH1R",10.5642112482423,1.34696194477739,0.549839466537424,2.44973674454435,0.014296069422937,0.0192280567124001
"ZP3",10.686527550472,1.6627068602876,0.550582955504469,3.01990252997235,0.00252856044491874,0.00363635434244225
"TCAP",16.4749368662658,1.13140851234943,0.460829997793122,2.45515378288665,0.0140824330438924,0.0189520463043851
"CLIC3",10.1136357519234,1.95752735351034,0.632178377824442,3.09647944658739,0.0019583343771205,0.00284264836313342
"PRSS36",8.44916699052199,1.37409797446098,0.634662727184014,2.16508377695005,0.0303812701156953,0.0394591176365563
"SBSN",13.3125047289358,1.69282375361077,0.518729580854974,3.26340316050734,0.00110082798206316,0.00163196207157514
"TUBB8B",8.32573271921946,1.67797284580713,0.670787054996204,2.50149855055958,0.0123668948655949,0.016751825783124
"CA3",12.0812236399439,1.31164798221668,0.535771582541936,2.44814772742079,0.0143592768036844,0.01930729968395
"TMEM253",12.0520115462681,1.09660073528834,0.498746124221465,2.19871530229958,0.0278981721867641,0.0363810704813582
"TMEM88",7.71888921423485,1.65918986633342,0.632694631884938,2.62241811881717,0.00873082446117975,0.0119962203389363
"TMEM52",16.2317902338873,2.14836482133521,0.503223260518663,4.26920810282285,1.96168182804518e-05,3.32596588728344e-05
"GP1BB",14.9117468303519,1.51777231854716,0.458333037763839,3.31150537598647,0.000927954569743267,0.00138648900465957
"DHDH",12.9127843263641,1.21073216058842,0.499837808890413,2.42225005602542,0.0154247325630478,0.0206617039719921
"AIFM3",14.8745538526555,1.27522690051231,0.476473076990839,2.67638815726168,0.00744203997085318,0.0102819260792559
"HRCT1",9.78913896528152,1.61127332886619,0.584325948750218,2.75749063055038,0.00582468825329684,0.00813029737770436
"C11orf86",7.66595899332135,1.25918934576207,0.592524293585524,2.1251269515759,0.0335760212360051,0.0433706336306261
"LOC107984956",9.5634369693487,1.29995134591845,0.574154880506548,2.26411268118381,0.0235671852232927,0.0309755225564326
"SHBG",13.8283314483144,1.65134831878063,0.509060697694234,3.24391241802861,0.00117899992214065,0.00174173081834128
"SMCO2",22.3723777064277,2.61782453174246,0.499007181890233,5.24606584183052,1.5538139243606e-07,2.97434308702573e-07
"HOXC5",14.4239472104903,1.40205134762484,0.472232969934547,2.96898233899078,0.00298787768526017,0.00427323481236202
"SPNS3",9.41837559788136,1.54732218191811,0.615608277304644,2.51348501792869,0.011954485546285,0.016212708122591
"C6orf58",14.0335131046233,1.30853976232932,0.521809528861018,2.50769618022411,0.0121521103460531,0.0164691469365652
"AURKC",16.6896384073629,1.08133023502254,0.42775762226461,2.52790407169795,0.011474569914265,0.0155906129436391
"C19orf73",12.1759826323713,1.10872220262245,0.529203469819744,2.09507734898281,0.03616411713034,0.0465666900693104
"ITGB1BP2",12.4547992400108,1.66557737831877,0.508056824494481,3.27832891522721,0.00104423642211871,0.00155079044494827
"RASIP1",9.65082251558308,2.06036502644242,0.613757199142418,3.35697084990823,0.000788014201430472,0.00118526957815428
"INHA",12.3363728916116,1.72633117307686,0.536734919736954,3.216357105893,0.00129829169923238,0.00191147614300288
"PLIN5",8.44180091364685,1.42210572525855,0.639255327358468,2.22462866462917,0.0261061766991531,0.0341861776542451
"HVCN1",12.9443896444313,1.0873712876714,0.490820625177238,2.21541482141005,0.0267316049419507,0.0349418445594463
"PRSS27",11.4942092370867,1.20108120792898,0.563688800046611,2.13075230132241,0.0331095538178566,0.0428090486587705
"SPEM2",13.1700619353817,2.05670246171842,0.537293691510728,3.82789244358242,0.00012924520866118,0.000206844424150616
"HID1",8.03535995164079,1.54854256529188,0.618628984396833,2.50318462980153,0.0123081317900296,0.0166738999896839
"CHRNA10",13.4172117100403,1.64460833483483,0.531295776244371,3.0954666089391,0.00196503496819895,0.00285145497696195
"PGBD3",53.5680139389003,1.62993578811837,0.558934119861905,2.91615009747674,0.00354379969882813,0.00503629891935565
"RSPH9",12.4488631906262,1.13679163531522,0.519187699650969,2.18955810409114,0.0285563002755623,0.037189023827565
"CXCR5",45.371626017799,3.93129193354903,0.3971130648061,9.89967916434221,4.17612598438558e-23,1.64570568929334e-22
"MESP1",23.7708681023744,1.94353796576251,0.395453199211559,4.9147104376383,8.89137751950919e-07,1.6350107312843e-06
"SNCB",14.4093749029962,1.72523605830021,0.490864531572708,3.51468877323979,0.000440269634133938,0.000677156565327216
"SMIM41",12.3491901489486,1.61620805838074,0.513742557607498,3.14594933677955,0.00165548679963322,0.0024168173963936
"ZNF439",8.30664811521667,-2.05683608864276,0.727787585452848,-2.82614890629516,0.00471113580048754,0.0066338177349168
"KIRREL2",10.98872312327,1.18188829375406,0.548542770061867,2.15459642941017,0.0311934286984245,0.0404750101737077
"HPN",11.3494382835478,1.70511357326238,0.524793574402763,3.24911290158777,0.00115765520934476,0.00171225930996534
"NMU",11.9073150009916,1.04922141129554,0.492309088019487,2.13122494958697,0.0330706145224843,0.0427627973056278
"SUSD3",16.6641793557675,1.17567523409829,0.436218391046298,2.69515283681268,0.00703563511051521,0.00974137110317565
"ZMYND15",17.6811303869525,1.50392301234769,0.42043530495009,3.57706166594695,0.000347478222770864,0.000539044408322353
